,log2FoldChange,logCPM,LR,PValue,padj
ENSG00000114113,-3.69755838316426,-1.90776331589668,3.97659407959885,0.046136764077814,0.428290216689964
ENSG00000215014,1.58384658347052,-0.491767957640129,3.97504056080463,0.046179341133316,0.428290216689964
ENSG00000251400,-2.30775990244594,-1.85928147582237,3.97477868701757,0.046186522346308,0.428290216689964
ENSG00000266998,-1.98021988129321,-1.33314332553752,3.97512204615595,0.046177106847839,0.428290216689964
ENSG00000081087,0.890583122980971,5.13736287404627,3.97311602522784,0.046232144023196,0.42846794868831
ENSG00000213609,-1.72221689439186,-0.670702848149704,3.97172945640972,0.046270226320756,0.428593492131382
ENSG00000257093,-0.808744632665763,5.91484852032883,3.97143342243676,0.046278361215391,0.428593492131382
ENSG00000237523,1.97563962141588,1.9076743423874,3.97062264219931,0.046300648849417,0.42864859698735
ENSG00000264269,-2.36230511896597,-2.2592309100919,3.96996149410086,0.046318831601862,0.428665673628942
ENSG00000078808,0.745727704892936,7.60900876050972,3.96198598355346,0.046538766362611,0.428828916048685
ENSG00000092036,-1.03599911878214,5.2401206050194,3.96128534452244,0.04655813989782,0.428828916048685
ENSG00000106211,1.34878633150799,8.95679232017678,3.96045946178867,0.046580987494176,0.428828916048685
ENSG00000111796,-1.81298082970976,2.02235384695466,3.9601375992699,0.046589894846085,0.428828916048685
ENSG00000114853,1.0005395093116,4.53039131220367,3.96139168839406,0.04655519881113,0.428828916048685
ENSG00000115216,0.753833074094656,6.46049567556679,3.96314722515805,0.046506675309402,0.428828916048685
ENSG00000115808,0.943230971033817,5.51970436065615,3.9664196995741,0.046416365509196,0.428828916048685
ENSG00000131435,1.27306612567929,4.56613231014925,3.96639305647932,0.046417100026328,0.428828916048685
ENSG00000134107,1.22813678697706,8.60705285742806,3.9646403003936,0.046465448267189,0.428828916048685
ENSG00000134545,-1.9717816765247,0.169923763668691,3.96422329805205,0.04647695872661,0.428828916048685
ENSG00000139330,2.10893320242645,-1.99282795598325,3.96340918646699,0.046499439201887,0.428828916048685
ENSG00000139445,-3.64641481067403,-2.40015152818726,3.96037839904989,0.04658323068764,0.428828916048685
ENSG00000184274,-3.9945708027305,-2.60460346930177,3.95934439708863,0.046611853906205,0.428828916048685
ENSG00000187758,-3.38746874256841,-2.57406785646408,3.9639362440685,0.046484883985659,0.428828916048685
ENSG00000229274,-3.0406588194508,-2.34091076382205,3.96849023792662,0.04635932078629,0.428828916048685
ENSG00000229891,-1.81894208060796,1.25020371257379,3.95907635634359,0.046619276829686,0.428828916048685
ENSG00000239763,-1.46813288633423,-1.23809417508722,3.95888358227471,0.046624616143546,0.428828916048685
ENSG00000283122,1.54068055057986,-1.27582782046504,3.95866502607994,0.046630670331475,0.428828916048685
ENSG00000220161,-2.36924459969453,-0.404266554640837,3.95672400618167,0.046684474571696,0.428887905123032
ENSG00000234176,1.34336681101719,-0.488844000323464,3.95666450960042,0.046686124824918,0.428887905123032
ENSG00000235527,-2.70738876895733,-1.46333834353236,3.95715989801938,0.046672386140669,0.428887905123032
ENSG00000102924,-3.52623625551467,-2.23556138565453,3.95509949162997,0.046729555730712,0.429136630628872
ENSG00000261488,1.44548409479513,1.31615843778119,3.95393520715299,0.046761893488892,0.429180194627472
ENSG00000283597,3.6017476171058,-2.04807135441376,3.95375088546873,0.046767015148071,0.429180194627472
ENSG00000044524,1.72688155492456,2.19722984697736,3.95297933287149,0.046788460334177,0.42922686496077
ENSG00000011028,1.2601586144327,7.10242449903053,3.95174095642745,0.046822902496067,0.429242659954336
ENSG00000142549,1.84939534037072,-0.392038255162407,3.95222831470146,0.046809344727143,0.429242659954336
ENSG00000083720,1.23015711594761,4.39485926625877,3.94572164014476,0.04699069502139,0.430137724497004
ENSG00000146038,2.00982157609025,2.54479445967143,3.94463565471097,0.04702103505655,0.430137724497004
ENSG00000161558,-1.26141463583951,2.95992460687042,3.94710338507138,0.046952121958028,0.430137724497004
ENSG00000162733,1.37731232075424,5.17283065696506,3.9449829700251,0.047011329587385,0.430137724497004
ENSG00000171931,-2.79537368424779,-0.658475999857721,3.94609381950549,0.046980301902075,0.430137724497004
ENSG00000214814,2.62924054404232,0.442055096960861,3.94500576739041,0.047010692605784,0.430137724497004
ENSG00000235225,-2.08123029368261,-2.28086643879835,3.94412536045825,0.047035298684373,0.430137724497004
ENSG00000213412,2.20981982646592,-0.034316993075392,3.94251163830694,0.047080435112268,0.43040047945665
ENSG00000188257,-3.11863811880971,1.85416479342612,3.94112183974329,0.047119344920938,0.43045621611791
ENSG00000276107,1.96713431300828,-0.133239139769271,3.94147568828181,0.047109435103768,0.43045621611791
ENSG00000171262,0.950281214018369,4.60306791637166,3.93971122241065,0.047158872266713,0.43064346081446
ENSG00000289502,1.92788200366647,-1.71348980192677,3.93921916403566,0.047172668612294,0.43064346081446
ENSG00000057657,1.17036664152716,5.46525250853173,3.92879247371402,0.047466015422081,0.43134113027154
ENSG00000071082,-1.1548314381943,9.10292677384745,3.93459624637353,0.047302494148762,0.43134113027154
ENSG00000077327,-3.4293831758486,2.72572294153204,3.9277413668358,0.04749569407152,0.43134113027154
ENSG00000096088,-3.34235238208779,5.63164804014322,3.93111126483808,0.047400612083893,0.43134113027154
ENSG00000115353,-2.40688322625794,0.836998251919384,3.93136357648641,0.047393501170796,0.43134113027154
ENSG00000163132,1.51320721041478,1.79110207661492,3.92997974719621,0.047432515550728,0.43134113027154
ENSG00000164219,0.911950682015074,4.45367263153365,3.93095040402128,0.047405146220604,0.43134113027154
ENSG00000165023,-3.71811898440085,-1.20459774263067,3.93379077091744,0.047325152862761,0.43134113027154
ENSG00000188000,-3.79281459746959,-2.04892976374068,3.93266630322227,0.047356804249543,0.43134113027154
ENSG00000196968,1.02096016390928,4.16672761557441,3.93442064802186,0.047307432905169,0.43134113027154
ENSG00000197888,-3.09588581053247,-1.42718548191932,3.92812586920384,0.047484835140654,0.43134113027154
ENSG00000249504,2.24740192147267,-1.95938384169087,3.92924070926133,0.047453365165951,0.43134113027154
ENSG00000257285,-1.51413433458298,0.601652633133043,3.9329707799439,0.047348231670237,0.43134113027154
ENSG00000257489,-1.72176919724235,0.270099452021249,3.92986839433515,0.047435656400737,0.43134113027154
ENSG00000287454,1.55866336206288,-1.5586876876121,3.93182637338155,0.047380461064933,0.43134113027154
ENSG00000068438,0.848698816830437,5.12281949301806,3.92520257085768,0.047567459306594,0.431843401324259
ENSG00000128891,0.977310294687227,4.02580845959915,3.92181980749523,0.047663259127019,0.432563448535316
ENSG00000245556,-1.33705195970151,2.87318157059801,3.91890416653869,0.047745993370457,0.432980564661933
ENSG00000261192,-2.84003794492486,-2.00114205001371,3.91787507787424,0.047775230959953,0.432980564661933
ENSG00000278950,-4.74340737256814,-2.61051931513688,3.9193314927687,0.047733858089532,0.432980564661933
ENSG00000282826,-1.49252358433977,2.87846400413616,3.91794060364694,0.047773368734618,0.432980564661933
ENSG00000170345,1.44255398885725,9.00059214546911,3.91717298886178,0.047795188953422,0.433011868981672
ENSG00000206557,-2.17956603846111,-0.530538523274888,3.91515993106955,0.047852462097714,0.433231555575476
ENSG00000251580,-1.73862083441626,0.371292746759557,3.91535327583684,0.047846958138533,0.433231555575476
ENSG00000187187,-1.43836410709384,2.18435546093811,3.9129079616375,0.04791661829729,0.433662750695414
ENSG00000102241,0.846409502546157,6.06545063084352,3.91032041965738,0.047990446668359,0.434181154909559
ENSG00000151693,1.26780508132584,5.16152988891097,3.90908321927931,0.048025789174363,0.434351130840317
ENSG00000205560,-1.33761386036051,4.4888479692681,3.90791909268253,0.048059069297407,0.434352670050318
ENSG00000285935,-5.00958678105747,-2.81558471964881,3.90806659384878,0.048054851178903,0.434352670050318
ENSG00000111727,0.985625879590534,3.78453123787609,3.90615946904617,0.048109419727876,0.434358859394454
ENSG00000204956,1.78653016694837,0.863982541063779,3.90714706152074,0.048081153592551,0.434358859394454
ENSG00000278704,-2.7307275806041,-0.209481882755707,3.90620797640056,0.048108030977136,0.434358859394454
ENSG00000136861,-1.59750332655461,5.95513563877248,3.90386592688549,0.048175131454073,0.434802519422264
ENSG00000184999,-4.40977651348396,-2.83227742580105,3.90298453970455,0.048200409054779,0.434881063401045
ENSG00000185972,1.79816431046431,-1.83185373413754,3.89915332581487,0.048310448504555,0.435424677916184
ENSG00000198142,1.19082352027208,5.22699635063909,3.89960474512747,0.048297469150563,0.435424677916184
ENSG00000271643,1.20635130919607,2.11638316440141,3.89947681576695,0.04830114704314,0.435424677916184
ENSG00000269388,-1.78822598578877,0.110491976607475,3.89701360640538,0.048372020508817,0.435829911431951
ENSG00000120696,-1.23775835042119,3.07073398777717,3.89516898839158,0.048425167232797,0.436158981354923
ENSG00000118454,0.82024963303642,4.54441815786131,3.89268937471785,0.048496706441711,0.436430929833473
ENSG00000149179,0.786335740147873,4.74742781078764,3.89239304720894,0.048505263231101,0.436430929833473
ENSG00000197363,-1.07954371816961,3.76025156596641,3.89256528130716,0.048500289584285,0.436430929833473
ENSG00000127666,0.948592614803509,4.89667304574717,3.89007952010468,0.048572123739539,0.436670157518001
ENSG00000130821,1.84669726405313,7.05404292963667,3.88872052785437,0.048611443717873,0.436670157518001
ENSG00000261504,1.59303596433023,-1.44921624014174,3.8889258319152,0.048605501462893,0.436670157518001
ENSG00000279791,-2.51691661626107,-2.00367560562123,3.88859533428855,0.048615067656747,0.436670157518001
ENSG00000289108,-4.00134167367835,-2.57554150016958,3.88966400741467,0.048584142281824,0.436670157518001
ENSG00000104427,1.21861131103775,3.64190135701664,3.88643330718201,0.048677696187996,0.436784102217667
ENSG00000235706,-1.49029277110569,2.6432574219697,3.8864517568443,0.048677161387146,0.436784102217667
ENSG00000270872,1.838547552268,0.922080738367022,3.88697392129923,0.048662027963984,0.436784102217667
ENSG00000160131,1.08213432741821,5.00667733027027,3.88513786475217,0.048715262724875,0.436851938140545
ENSG00000198856,0.826331614119654,5.94852480365776,3.88502432728219,0.048718556656601,0.436851938140545
ENSG00000170476,-2.82316281396931,5.61875162419981,3.88444650478577,0.048735323998297,0.436852987954674
ENSG00000149313,0.822724785075302,4.73243644383554,3.88304504615446,0.048776017052516,0.436863907949524
ENSG00000187772,-4.00951539226058,-2.39896689736036,3.88377384144053,0.048754851120959,0.436863907949524
ENSG00000233476,-1.06531957505627,3.89896056839815,3.88268441304935,0.048786494274959,0.436863907949524
ENSG00000135424,-1.53350328049608,4.49520658868949,3.88024703259714,0.048857368118494,0.437197711606119
ENSG00000145945,1.19861317701067,3.60901339452675,3.88001590865015,0.04886409435212,0.437197711606119
ENSG00000196449,0.884178045931693,4.14223755473401,3.87968377906109,0.048873761792154,0.437197711606119
ENSG00000160746,0.900752871288724,4.32810789211224,3.87839673186276,0.048911243512835,0.437383877316376
ENSG00000134265,0.747388717363017,4.85045047851068,3.87457208674291,0.049022805029193,0.438232141584644
ENSG00000090339,1.45706000991416,7.97756414672016,3.87179710028724,0.049103917110862,0.438359807158114
ENSG00000169507,-2.54970936627395,0.129038203160405,3.87342750302328,0.049056243736253,0.438359807158114
ENSG00000185513,-1.15776863479583,4.04609215386034,3.87188045444582,0.04910147862862,0.438359807158114
ENSG00000204970,-4.00612293266309,-2.04607841621527,3.87198627307252,0.049098383144342,0.438359807158114
ENSG00000197308,2.41001481919164,-2.33048648517591,3.87063040764297,0.049138061517841,0.438515414980818
ENSG00000013016,1.10604474263412,3.59374267129436,3.86888039883358,0.049189324262836,0.438716179106804
ENSG00000167216,-1.66479648919901,2.4096081574278,3.8687208470452,0.049194000797813,0.438716179106804
ENSG00000132669,0.954740467638553,5.7650430383124,3.86723857673836,0.049237469259934,0.438805530221767
ENSG00000179104,1.07913342431835,4.99738945432281,3.8676007888398,0.049226843430081,0.438805530221767
ENSG00000163218,2.14310921611973,-1.2104071010113,3.86440405309656,0.049320706350415,0.439248938396419
ENSG00000282501,-5.51826893032589,-2.4639113174297,3.86451919488702,0.049317322264616,0.439248938396419
ENSG00000224041,-3.03566181361342,2.67388239225061,3.86050489316822,0.049435449882347,0.440121445050267
ENSG00000124772,-2.3490341759592,3.34347128556304,3.85744480419739,0.049525698898669,0.440748762556511
ENSG00000133056,-1.1312181944748,5.15023793270946,3.85697705831339,0.049539509119913,0.440748762556511
ENSG00000093072,-1.36289717157031,5.96917383523965,3.85640145853806,0.049556509315906,0.440750554210653
ENSG00000174792,2.63262079240222,-2.49298588792203,3.85447733875727,0.049613382459023,0.441106850415919
ENSG00000021574,1.060788139453,4.64750582927035,3.84311109106692,0.049950755827912,0.441711486571262
ENSG00000063176,-1.02877139931779,4.33067667798667,3.84376569726463,0.049931260157382,0.441711486571262
ENSG00000100060,-1.35252220451225,4.28282330531216,3.84721892041496,0.049828548252419,0.441711486571262
ENSG00000112977,0.911976890854894,7.67379902426643,3.84416673384266,0.049919320341938,0.441711486571262
ENSG00000117154,1.71755217635664,1.24647284844193,3.84433352331592,0.049914355509732,0.441711486571262
ENSG00000138600,0.848266803101144,5.64519247663102,3.84563710806821,0.04987556959347,0.441711486571262
ENSG00000141644,0.713527487551606,6.27920309726804,3.84538053518824,0.049883200959399,0.441711486571262
ENSG00000180113,-2.05025483219191,1.86959362377537,3.84452118872558,0.049908769886029,0.441711486571262
ENSG00000182077,-4.29097426642427,-2.95515774914064,3.84332963117611,0.049944246309184,0.441711486571262
ENSG00000182162,-1.90274890749407,3.2538445568114,3.84489039744536,0.049897782782797,0.441711486571262
ENSG00000188803,1.9834779814648,-0.763739511219454,3.84472813643868,0.049902611114606,0.441711486571262
ENSG00000205041,-1.55831055068462,-0.927821130461113,3.8489204920697,0.049778019200945,0.441711486571262
ENSG00000230825,-2.89514491425224,-1.88836078115056,3.85069238930382,0.049725459325626,0.441711486571262
ENSG00000248714,-3.16860466877389,-2.00848414618634,3.84725924889952,0.049827350050453,0.441711486571262
ENSG00000284981,-1.44533272576579,3.53332075429809,3.84861190694112,0.049787178776153,0.441711486571262
ENSG00000289612,2.88607744151743,-2.74749686832802,3.84709271775921,0.049832298063604,0.441711486571262
ENSG00000068305,0.85264141920723,6.06011368872861,3.84096400705069,0.050014757376853,0.442128433051382
ENSG00000205683,1.69062806711707,0.395050530340795,3.83943574075627,0.050060365625654,0.442382557399897
ENSG00000171421,1.05747823745979,4.36770828289075,3.83886574071398,0.050077387460913,0.442383978051168
ENSG00000103528,-1.4098061397202,3.74471934197459,3.8360861282333,0.050160482335228,0.442581312187496
ENSG00000161180,1.72468248846961,-1.51953014808801,3.83633875228331,0.050152924272572,0.442581312187496
ENSG00000262179,-2.10917061069196,-1.42006460329851,3.83586163281463,0.050167199849282,0.442581312187496
ENSG00000280138,1.10284869230897,3.96553115576764,3.8371466263853,0.05012876219186,0.442581312187496
ENSG00000167528,0.86129120076333,4.63558602199563,3.83350089893277,0.050237897022609,0.443056035019221
ENSG00000100557,3.7712173793498,1.81131352876282,3.83178980162945,0.050289205262322,0.443094924080796
ENSG00000171017,1.17305350465381,3.55728566698131,3.83166428453565,0.050292971144285,0.443094924080796
ENSG00000280400,-2.76551212740055,-2.01279337820918,3.83179117851751,0.050289163953283,0.443094924080796
ENSG00000128965,1.3922547876433,1.80706710548095,3.8303340956445,0.050332899043619,0.443149084633363
ENSG00000267030,-5.18565632354656,-2.9376898526691,3.83075880266484,0.050320147095186,0.443149084633363
ENSG00000158109,0.758550679553952,5.72904295411609,3.82719393334428,0.050427289350141,0.443831194458114
ENSG00000096696,1.72765476045851,8.22464685917888,3.82383159245796,0.050528565580182,0.444153391507153
ENSG00000100934,0.830338515645909,5.72925066873216,3.82144240333734,0.050600660395268,0.444153391507153
ENSG00000117091,-1.49569123729476,4.25437894457315,3.82099613208602,0.050614138870889,0.444153391507153
ENSG00000125285,2.72007369609674,3.71965692640918,3.82129739340117,0.050605039631348,0.444153391507153
ENSG00000132475,0.827730605094568,9.14236620954991,3.82157873948489,0.050596543469139,0.444153391507153
ENSG00000152952,1.22157687520901,6.38937965124506,3.82092613140601,0.05061625340574,0.444153391507153
ENSG00000160888,1.2220455510616,7.3321629295581,3.82294299253972,0.050555366777311,0.444153391507153
ENSG00000164530,-4.1170691887687,1.33499503194181,3.82485308290977,0.050497774805359,0.444153391507153
ENSG00000174136,1.02495038463806,4.49141310416104,3.82314388216205,0.05054930640064,0.444153391507153
ENSG00000107140,-0.784362209854591,5.72488420225048,3.81484115276848,0.050800421829097,0.444195653386775
ENSG00000117602,0.904346719058803,5.02226828439092,3.81461431563552,0.050807300980055,0.444195653386775
ENSG00000130203,-1.80177251900763,9.44056775293155,3.81478915234254,0.050801998727205,0.444195653386775
ENSG00000151575,1.38774307246546,2.6555312481764,3.81840151071237,0.050692577950512,0.444195653386775
ENSG00000156414,2.00086134132547,0.836907468877377,3.81613934243816,0.050761071363632,0.444195653386775
ENSG00000162438,3.19336168942084,-2.2996997392821,3.81738239456537,0.050723422415105,0.444195653386775
ENSG00000168903,-4.782698628156,-2.50108783332698,3.81702750998053,0.050734167972279,0.444195653386775
ENSG00000234147,1.66554985950615,0.585388803009931,3.81554775737409,0.050778999373821,0.444195653386775
ENSG00000234184,-3.24418393378016,-0.900004225614157,3.81982330387224,0.050649579227347,0.444195653386775
ENSG00000269925,1.40205480578134,-1.73652486621288,3.81586685698215,0.050769328215421,0.444195653386775
ENSG00000273598,-2.94128166890649,-1.39579571584019,3.81913065737222,0.050670521840805,0.444195653386775
ENSG00000230387,2.36031321999489,-1.15563077334407,3.81313885568655,0.050852070394321,0.444438964335711
ENSG00000187733,-2.80756582760123,4.23478175057176,3.81206202843961,0.050884770548255,0.444576664959893
ENSG00000148734,-2.07825016898935,0.218161187242897,3.81016354754119,0.050942476126619,0.444932671815612
ENSG00000172974,1.17833074202186,3.28353905571854,3.80941550318489,0.050965232426339,0.44498329556401
ENSG00000285904,-2.34439894732528,-2.19537927263448,3.80677532457466,0.051045635398966,0.44553703791173
ENSG00000256234,-3.96404494559709,-2.647164369872,3.80473216869357,0.051107948925908,0.445932575979068
ENSG00000176678,2.04517663976736,2.35790608208483,3.80314612733308,0.051156376523272,0.446058441622163
ENSG00000182759,1.8056679747251,-1.6060102479453,3.80326210304231,0.051152833720259,0.446058441622163
ENSG00000198270,1.37311185571814,3.67069258871105,3.80185209984444,0.051195923822416,0.446214376410532
ENSG00000262585,2.26558340854596,-1.78087857162618,3.80144820313659,0.051208274092774,0.446214376410532
ENSG00000114439,0.970991564545436,5.99191602225851,3.79926066980752,0.051275218800555,0.446363480164216
ENSG00000156564,3.53704923799599,-2.44565304485323,3.79922132457865,0.051276423722794,0.446363480164216
ENSG00000188505,2.13797456989336,1.33477181914338,3.8000757313756,0.051250264799834,0.446363480164216
ENSG00000101307,-2.00045817930754,2.8594152117572,3.7952427271565,0.051398420444858,0.447145726828188
ENSG00000269086,-1.58828022908939,-0.238952189774432,3.79517922323127,0.05140037016861,0.447145726828188
ENSG00000100290,1.72195221662945,2.7388427723301,3.79190020223133,0.051501150399455,0.447389079037945
ENSG00000166106,1.80145920367868,3.29571743284326,3.79149550393937,0.051513603223449,0.447389079037945
ENSG00000183242,-3.85717129714469,-0.371786717031405,3.79155561102627,0.051511753488772,0.447389079037945
ENSG00000222328,-2.49244530257214,-1.80526567446017,3.79335731396634,0.051456340507097,0.447389079037945
ENSG00000224411,1.4049687468026,-0.235743013927952,3.79231706729622,0.051488326525065,0.447389079037945
ENSG00000158859,1.81542941857042,4.56752567261926,3.78954743617567,0.051573591087141,0.447761849554376
ENSG00000105464,1.93255054662991,2.48799447202193,3.78303292699146,0.051774733051007,0.447891730568532
ENSG00000124440,-2.59843220456845,3.78522517647268,3.78150051737062,0.051822168181005,0.447891730568532
ENSG00000140044,0.943270953283348,5.25043176520944,3.78089762223666,0.051840843160371,0.447891730568532
ENSG00000146232,0.983730912447879,4.69853546210482,3.78231305128141,0.05179701079391,0.447891730568532
ENSG00000172985,1.32624467180678,3.94943846859201,3.78044579594927,0.051854843373523,0.447891730568532
ENSG00000173262,-2.75842253373708,-0.09989457616777,3.78246076341542,0.051792438771172,0.447891730568532
ENSG00000183655,1.00601643716653,3.78322955044296,3.78677046401009,0.051659231606434,0.447891730568532
ENSG00000188636,0.764324969572107,5.37707786898957,3.78811045110101,0.051617888268072,0.447891730568532
ENSG00000213445,-0.968524879144293,6.32138001491063,3.78204859365523,0.051805197418718,0.447891730568532
ENSG00000228843,-2.82017048229493,-0.841590767600798,3.78022498516933,0.051861686834135,0.447891730568532
ENSG00000237149,1.46567372115249,2.39902296474995,3.78222897026334,0.051799613481197,0.447891730568532
ENSG00000255652,3.42470369547024,-2.8348317111484,3.78381159839246,0.051750647189679,0.447891730568532
ENSG00000266872,-2.83175073974472,-0.285756393275558,3.782041174381,0.051805427111601,0.447891730568532
ENSG00000267152,-1.99744771279973,-0.607213715170593,3.78561061986683,0.051695045179097,0.447891730568532
ENSG00000278275,2.10346399548245,-2.41017615010376,3.78169890068901,0.05181602471449,0.447891730568532
ENSG00000288947,-4.84283578619067,-3.40175412981767,3.78538832747454,0.051701912104103,0.447891730568532
ENSG00000067225,1.01976145555039,9.93051649659199,3.77837934591707,0.051918925046876,0.44817150400793
ENSG00000143452,2.55300259148711,1.28183425898922,3.7777932613583,0.051937115075976,0.44817150400793
ENSG00000144460,2.12575962232174,-0.448167537973835,3.77752874448697,0.051945326969094,0.44817150400793
ENSG00000007384,0.827174500368173,5.45648842115883,3.77312399847784,0.052082273846202,0.448321069193834
ENSG00000197321,0.9025767879501,6.43212693140635,3.77486172779457,0.052028200961046,0.448321069193834
ENSG00000265778,-1.86475986688921,-0.557940960817511,3.77440601691921,0.052042375557811,0.448321069193834
ENSG00000267934,-1.81220527878458,-0.843666262649994,3.7736695891001,0.052065290313795,0.448321069193834
ENSG00000274248,2.31578367097004,-2.94438974978125,3.77605171064549,0.051991206558171,0.448321069193834
ENSG00000279762,-2.38709836744231,-1.7289753323269,3.77584806502199,0.051997535555848,0.448321069193834
ENSG00000289334,-1.67418287739224,-0.801227903214812,3.7732771118897,0.052077507031555,0.448321069193834
ENSG00000254893,1.2592073122265,0.881854125279763,3.77080649847866,0.052154479991788,0.448795372759775
ENSG00000225518,-2.05202990748535,0.013055967424587,3.76934299104929,0.052200132926952,0.449040946755554
ENSG00000255303,2.78366291923704,-0.819756544666427,3.76854167629755,0.052225147208483,0.449108878174028
ENSG00000223813,-2.37348355112845,0.250899572459671,3.76743979318917,0.052259564912525,0.449110450248912
ENSG00000270571,-2.06709862022093,0.007265876123061,3.76795818163831,0.052243369879246,0.449110450248912
ENSG00000119508,1.92088271360775,3.77922077999438,3.76636713813644,0.052293092724932,0.449251432162424
ENSG00000117322,-2.94226746057086,1.74519835746973,3.76560820088987,0.052316828458529,0.449308225291794
ENSG00000051620,0.92623194656096,6.1469504059696,3.76219024161878,0.052423866392251,0.449560728650805
ENSG00000091181,-2.5946184560056,1.13547165669739,3.76270817249764,0.052407631811233,0.449560728650805
ENSG00000097033,0.788044275469207,6.52936752610517,3.76261099489198,0.052410677444788,0.449560728650805
ENSG00000269889,1.5404353282195,-1.58693646250278,3.76193392436025,0.052431902644032,0.449560728650805
ENSG00000287185,2.10061611407672,-1.89542302458305,3.76376633973414,0.052374480020049,0.449560728650805
ENSG00000235605,-1.43566405468578,0.499898417055185,3.76073121371518,0.052469628349968,0.449737222808925
ENSG00000162843,2.83395080132,-2.30860401076968,3.75957897589504,0.052505797809448,0.449900266860384
ENSG00000160460,-2.01960872300464,1.33405748234287,3.75885605875317,0.052528504098019,0.449947881821651
ENSG00000166813,1.12078914505328,3.48459660052191,3.75709223047628,0.052583948254447,0.450275799723209
ENSG00000238279,1.74007945515052,1.05202752420632,3.75648126856859,0.052603167664522,0.45029341272889
ENSG00000251022,0.849032236745869,5.35887348903892,3.75520752513402,0.052643260520436,0.450489636749728
ENSG00000284610,3.18186005148641,-0.623947061622152,3.7546314869381,0.052661402748558,0.45049795367262
ENSG00000076067,1.28959294947263,5.65607789441039,3.7479518047188,0.052872262249461,0.451122565786506
ENSG00000078369,0.821998375988799,8.41472264356055,3.74769739423255,0.05288031094824,0.451122565786506
ENSG00000137960,-2.15939351684121,1.51214040295835,3.74771903473961,0.052879626264342,0.451122565786506
ENSG00000139173,1.25805092282821,2.55775269956052,3.74741758651342,0.052889164628551,0.451122565786506
ENSG00000151414,0.842111500265875,5.84240234535376,3.7493233256627,0.05282889423955,0.451122565786506
ENSG00000176788,1.13644043263206,6.26257662547406,3.75110895018029,0.052772488539331,0.451122565786506
ENSG00000188910,2.08421271137173,4.39363465662004,3.74980063880948,0.052813810252313,0.451122565786506
ENSG00000286964,1.38350211627886,0.590699013828895,3.74906499473508,0.052837059881562,0.451122565786506
ENSG00000289132,-1.96254482834244,-1.12456148922321,3.74977978761927,0.052814469093637,0.451122565786506
ENSG00000166145,0.971494230301078,7.74221106841948,3.74674106667311,0.052910577564902,0.451158538696887
ENSG00000170577,2.22514221849987,1.90326560472771,3.74351205588817,0.05301290745194,0.451884227685692
ENSG00000105388,3.104768705389,7.85423621271186,3.74271863036103,0.053038083784437,0.451951998782808
ENSG00000272498,-2.008362160787,-2.12385398374613,3.74123245266449,0.053085276034665,0.452207268610882
ENSG00000137101,-1.42117619215762,3.07870615279456,3.74059663921884,0.053105479302004,0.452232541527648
ENSG00000248275,-1.26242575878889,2.52069409692877,3.73866151514717,0.053167018879536,0.452480547240088
ENSG00000282100,-1.94212559907954,-1.98391867690557,3.73859629450104,0.053169094299699,0.452480547240088
ENSG00000012174,0.839202145254516,4.20392663414982,3.73331529345442,0.053337428818884,0.45248075965467
ENSG00000092529,-1.45115799118735,4.81097577656053,3.73435248634603,0.053304323301312,0.45248075965467
ENSG00000134294,0.891898078857759,7.78882179560872,3.73518198246961,0.053277862788205,0.45248075965467
ENSG00000134318,0.754201772065634,5.92037640791926,3.73393045865943,0.053317791115271,0.45248075965467
ENSG00000164056,1.18381778220515,5.58065581525674,3.73489454421358,0.053287030350174,0.45248075965467
ENSG00000167969,-0.863517790151865,5.51580150260991,3.73264534088471,0.053358824193755,0.45248075965467
ENSG00000174776,-2.53562908546257,0.880436584476264,3.73682589662188,0.05322546383499,0.45248075965467
ENSG00000211452,-2.91839032955973,-1.51546396689044,3.73267769071339,0.053357790871943,0.45248075965467
ENSG00000215478,-5.14665072393555,-3.10583833597029,3.73310927267405,0.053344007260184,0.45248075965467
ENSG00000270670,-5.12322751778341,-3.35403349970707,3.73548123552618,0.053268320179254,0.45248075965467
ENSG00000286162,-1.49278468712167,0.591501012015017,3.73305923706884,0.053345605074769,0.45248075965467
ENSG00000197446,-3.77266906959818,-0.009370471967762,3.73142512406791,0.053397815973828,0.452665104266665
ENSG00000164161,1.962967093513,3.31812817081469,3.72891684965985,0.053478062169927,0.453085486779851
ENSG00000231980,-4.42260216629655,-2.36506605062584,3.72879562995634,0.053481943536121,0.453085486779851
ENSG00000152104,1.01761876919418,5.49498316084671,3.72613630434593,0.053567168307318,0.453197091262756
ENSG00000169169,1.30361396548978,1.65344312432916,3.72766805965547,0.053518061810243,0.453197091262756
ENSG00000196182,0.85769679614478,6.12938804695159,3.72418451148381,0.053629809934076,0.453197091262756
ENSG00000198483,1.25374021355514,1.77452064561255,3.72371416931322,0.053644916883658,0.453197091262756
ENSG00000214425,-1.50060333581511,4.49950703015952,3.72570426653953,0.053581027621182,0.453197091262756
ENSG00000224051,0.733870099198783,5.00818160104815,3.72431314365551,0.053625679174052,0.453197091262756
ENSG00000253873,1.47457894443909,0.419403249461681,3.72366436996609,0.053646516655864,0.453197091262756
ENSG00000255559,-1.61955167884891,-0.301680625017486,3.72353801010513,0.053650576112441,0.453197091262756
ENSG00000271474,1.80783076986574,-0.554977284563881,3.72618952560017,0.053565461288711,0.453197091262756
